edge_id,source_node_id,target_node_id,relationship_type,ownership_percentage,share_count,source_url,confidence,report_company,report_symbol,data_source_date,evidence,needs_review
e1e65b6d821ba9b21c80109188200421,UNLISTED_COMPANY::4dc8f03341,COMPANY::TKYO,OWNS,27.5,,https://www.tokyocement.com/,0.95,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO,2024-03-31,major_shareholders,False
07db0e2a192eeb9695e4e60e6722ef01,UNLISTED_COMPANY::c207dd3839,COMPANY::TKYO,OWNS,27.5,,https://www.tokyocement.com/,0.95,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO,2024-03-31,major_shareholders,False
c0cb8ad225f745646b99c8529c53aaf3,COMPANY::TKYO,UNLISTED_COMPANY::a798459b0b,SUBSIDIARY_OF,100.0,,https://www.tokyocement.com/,0.95,TOKYO CEMENT COMPANY (LANKA) PLC,TKYO,2024-03-31,subsidiaries,False
a4987004c3d49bda06d77db46b2d7a78,COMPANY::JKH,COMPANY::AHPL,OWNS,78.56,,https://www.cinnamonhotels.com/,0.95,ASIAN HOTELS & PROPERTIES PLC,AHPL,2024-03-31,major_shareholders,False
bbbbc35df5a8cb321074c13bdb5571fe,COMPANY::JKH,COMPANY::AHPL,PARENT_OF,78.56,,https://www.cinnamonhotels.com/,0.95,ASIAN HOTELS & PROPERTIES PLC,AHPL,2024-03-31,parent_company,False
def2acf5c14309fef88c7f42f66221bf,UNLISTED_COMPANY::38fe0d86bf,COMPANY::SELI,OWNS,,,https://www.goodhopeholdings.com/,0.9,SELINSING PLC,SELI,2024-03-31,major_shareholders,True
a53f47dfd89e7ca4a75a141ee9e6c272,UNLISTED_COMPANY::38fe0d86bf,COMPANY::SELI,PARENT_OF,,,https://www.goodhopeholdings.com/,0.9,SELINSING PLC,SELI,2024-03-31,parent_company,True
accf7145c13feb140851523cb5f472e8,UNLISTED_COMPANY::6dd3834383,LISTED_COMPANY::e6b70dfd09,PARENT_OF,,,https://www.cse.lk/,0.8,C M HOLDINGS PLC,COLO,2024-03-31,parent_company,True
3b1c85724e4a980ae069f6ac1f4b1fd3,UNLISTED_COMPANY::657971d1be,COMPANY::ASHO,OWNS,27.8,,https://lal.lk/,0.95,LANKA ASHOK LEYLAND PLC,ASHO,2024-03-31,major_shareholders,False
2e74b7351cd30e280c09df0fc1b34dd9,GOVERNMENT::c87ebb0cf4,COMPANY::ASHO,OWNS,27.8,,https://lal.lk/,0.95,LANKA ASHOK LEYLAND PLC,ASHO,2024-03-31,major_shareholders,False
9e36f4aa46601829ad1ed586933d43b0,UNLISTED_COMPANY::38fe0d86bf,COMPANY::SHAL,OWNS,,,https://www.goodhopeholdings.com/,0.9,SHALIMAR (MALAY) PLC,SHAL,2024-03-31,major_shareholders,True
cbeda9ea213259a12fbf9fcd70d4e7ee,UNLISTED_COMPANY::38fe0d86bf,COMPANY::SHAL,PARENT_OF,,,https://www.goodhopeholdings.com/,0.9,SHALIMAR (MALAY) PLC,SHAL,2024-03-31,parent_company,True
51a7bcd5df6789399767a61057b69bbf,UNLISTED_COMPANY::d00f3be584,COMPANY::BOPL,OWNS,,,https://bogawantalawa.com/,0.85,BOGAWANTALAWA TEA ESTATES PLC,BOPL,2024-03-31,major_shareholders,True
ec92d8cafd93a82728b55fe0597a200e,UNLISTED_COMPANY::d00f3be584,COMPANY::BOPL,PARENT_OF,,,https://bogawantalawa.com/,0.85,BOGAWANTALAWA TEA ESTATES PLC,BOPL,2024-03-31,parent_company,True
1ea32051dcc4aad2ebea47a2f74c552f,COMPANY::AEL,COMPANY::SMOT,OWNS,84.4,,https://www.accessengplc.lk/,0.95,SATHOSA MOTORS PLC,SMOT,2024-03-31,major_shareholders,False
3e58edf008d664dc919a76f663354fe1,COMPANY::AEL,COMPANY::SMOT,PARENT_OF,84.4,,https://www.accessengplc.lk/,0.95,SATHOSA MOTORS PLC,SMOT,2024-03-31,parent_company,False
43b0edf12fa3d4a555e876c70471765f,UNLISTED_COMPANY::4e43265794,COMPANY::AGAL,OWNS,,,https://www.cse.lk/,0.9,AGALAWATTE PLANTATIONS PLC,AGAL,2024-03-31,major_shareholders,True
069ba993109ac5d7b41e353f3da54ad9,PERSON::13dbf66c95,COMPANY::AGAL,PARENT_OF,,,https://www.cse.lk/,0.9,AGALAWATTE PLANTATIONS PLC,AGAL,2024-03-31,parent_company,True
e7ff907f93f5842f4b1d68cd2830b3de,COMPANY::RIL,COMPANY::UML,OWNS,,,https://www.unitedmotors.lk/,0.95,UNITED MOTORS LANKA PLC,UML,2024-03-31,major_shareholders,True
865dd13bc426b88096ec430b2c7f5557,COMPANY::RIL,COMPANY::UML,PARENT_OF,,,https://www.unitedmotors.lk/,0.95,UNITED MOTORS LANKA PLC,UML,2024-03-31,parent_company,True
b8c19104007ed4821b91b698d034b742,COMPANY::UML,UNLISTED_COMPANY::0670390e12,SUBSIDIARY_OF,100.0,,https://www.unitedmotors.lk/,0.95,UNITED MOTORS LANKA PLC,UML,2024-03-31,subsidiaries,False
172fcb174fd1a061bcfba10dc907a20f,UNLISTED_COMPANY::8e1e76f188,COMPANY::DIMO,OWNS,,,https://www.dimolanka.com/,0.9,DIESEL & MOTOR ENGINEERING PLC,DIMO,2024-03-31,major_shareholders,True
6abbca3ff13fdf04cb1e6f6ffa2739a1,UNLISTED_COMPANY::fb738e8f06,COMPANY::HOPL,OWNS,51.0,,https://www.horanaplantations.com/,0.95,HORANA PLANTATIONS PLC,HOPL,2024-03-31,major_shareholders,False
cdd51a72a339d5a1d689cd5bbcb86ac9,UNLISTED_COMPANY::fb738e8f06,COMPANY::HOPL,PARENT_OF,51.0,,https://www.horanaplantations.com/,0.95,HORANA PLANTATIONS PLC,HOPL,2024-03-31,parent_company,False
6874609150b69c84a9496725a356978d,UNLISTED_COMPANY::5d6ae61340,COMPANY::CFVF,OWNS,83.0,,https://firstcapital.lk/,0.98,FIRST CAPITAL HOLDINGS PLC,CFVF,2024-03-31,major_shareholders,False
cd8ad56f0b48c205c69d9f085b0e0878,UNLISTED_COMPANY::5d6ae61340,COMPANY::CFVF,PARENT_OF,83.0,,https://firstcapital.lk/,0.98,FIRST CAPITAL HOLDINGS PLC,CFVF,2024-03-31,parent_company,False
84089245d68394f998272b692a9287f1,COMPANY::CFVF,COMPANY::FCT,SUBSIDIARY_OF,,,https://firstcapital.lk/,0.98,FIRST CAPITAL HOLDINGS PLC,CFVF,2024-03-31,subsidiaries,True
526e6977d163409e9775a1059d40c0c2,COMPANY::ASPM,LISTED_COMPANY::52042b7602,OWNS,60.5,,https://www.elpitiya.com/,0.95,ELPITIYA PLANTATIONS PLC,ELPL,2024-03-31,major_shareholders,False
bab5885e266abf49c7ce3fa201a9961b,COMPANY::ASPM,LISTED_COMPANY::52042b7602,PARENT_OF,60.5,,https://www.elpitiya.com/,0.95,ELPITIYA PLANTATIONS PLC,ELPL,2024-03-31,parent_company,False
f27f954021391a34d926f5e3fddde82a,COMPANY::MELS,COMPANY::BALA,OWNS,,,https://www.melstacorp.com/,0.9,BALANGODA PLANTATIONS PLC,BALA,2024-03-31,major_shareholders,True
20f24f42b89953d0185ffb043aa61782,COMPANY::MELS,COMPANY::BALA,PARENT_OF,,,https://www.melstacorp.com/,0.9,BALANGODA PLANTATIONS PLC,BALA,2024-03-31,parent_company,True
2eae4a299754a1179a0dfe75bef86531,COMPANY::DIPD,COMPANY::KVAL,OWNS,71.8,,https://www.kvpl.com/,0.98,KELANI VALLEY PLANTATIONS PLC,KVAL,2024-03-31,major_shareholders,False
c3be42e8c7c94439a3520d4e63da1622,COMPANY::DIPD,COMPANY::KVAL,PARENT_OF,71.8,,https://www.kvpl.com/,0.98,KELANI VALLEY PLANTATIONS PLC,KVAL,2024-03-31,parent_company,False
c21a35cb35e3268922e6a5f6225d37b4,UNLISTED_COMPANY::41df0b4003,COMPANY::KGAL,OWNS,,,https://www.arpico.com/,0.95,KEGALLE PLANTATIONS PLC,KGAL,2024-03-31,major_shareholders,True
fc9303c47ce2f39175028f352b9685d1,UNLISTED_COMPANY::41df0b4003,COMPANY::KGAL,PARENT_OF,,,https://www.arpico.com/,0.95,KEGALLE PLANTATIONS PLC,KGAL,2024-03-31,parent_company,True
abd0a759804f4f0bf3627fd372d2db88,UNLISTED_COMPANY::aa769400ad,COMPANY::HAPU,OWNS,,,https://www.cse.lk/,0.9,HAPUGASTENNE PLANTATIONS PLC,HAPU,2024-03-31,major_shareholders,True
1976a127124f1e29719981636ed66b28,PERSON::f1f3bd9f9e,COMPANY::HAPU,PARENT_OF,,,https://www.cse.lk/,0.9,HAPUGASTENNE PLANTATIONS PLC,HAPU,2024-03-31,parent_company,True
a25b624663788fef07bf3c316eef7e2a,UNLISTED_COMPANY::a57862814e,COMPANY::KAHA,OWNS,,,https://www.kahawatteplantations.lk/,0.9,KAHAWATTE PLANTATIONS PLC,KAHA,2024-03-31,major_shareholders,True
9af66ad872322acce8f5959e8353da9c,PERSON::1b7b5b1ca5,COMPANY::KAHA,PARENT_OF,,,https://www.kahawatteplantations.lk/,0.9,KAHAWATTE PLANTATIONS PLC,KAHA,2024-03-31,parent_company,True
5534d8bd88d2c72f85ce4d4500672724,UNLISTED_COMPANY::d272e6d6f0,COMPANY::KOTA,OWNS,,,https://www.kotagalaplantations.lk/,0.9,KOTAGALA PLANTATIONS PLC,KOTA,2024-03-31,major_shareholders,True
58ea8495b1e7c2cc797be06523078fa7,UNLISTED_COMPANY::d272e6d6f0,COMPANY::KOTA,PARENT_OF,,,https://www.kotagalaplantations.lk/,0.9,KOTAGALA PLANTATIONS PLC,KOTA,2024-03-31,parent_company,True
5a2cfd3a2060bca016df0edcad66b2bb,UNLISTED_COMPANY::adf6b1e26a,COMPANY::MAL,OWNS,66.82,,https://www.cse.lk/,0.9,MALWATTE VALLEY PLANTATIONS PLC,MAL,2024-03-31,major_shareholders,False
c5a30093715a0986b49c7aad97242875,UNLISTED_COMPANY::adf6b1e26a,COMPANY::MAL,PARENT_OF,66.82,,https://www.cse.lk/,0.9,MALWATTE VALLEY PLANTATIONS PLC,MAL,2024-03-31,parent_company,False
cf3c12c96eb2bade90de8869ce512f9d,UNLISTED_COMPANY::cc7b5c590e,COMPANY::LIOC,OWNS,75.12,,https://www.lankaioc.com/,0.99,LANKA IOC PLC,LIOC,2024-03-31,major_shareholders,False
a9cf3c24fdaa21bf6e17092013d73744,UNLISTED_COMPANY::cc7b5c590e,COMPANY::LIOC,PARENT_OF,75.12,,https://www.lankaioc.com/,0.99,LANKA IOC PLC,LIOC,2024-03-31,parent_company,False
07b11c342214093589847f96d07cec85,COMPANY::JKH,LISTED_COMPANY::a151a990fe,OWNS,86.9,,https://www.keells.com/,0.98,JOHN KEELLS PLC,JKL,2024-03-31,major_shareholders,False
81374b57e3f431342eafb86290746a13,COMPANY::JKH,LISTED_COMPANY::a151a990fe,PARENT_OF,86.9,,https://www.keells.com/,0.98,JOHN KEELLS PLC,JKL,2024-03-31,parent_company,False
b0dbc8b3f3e2aca55b491c4c853016cc,UNLISTED_COMPANY::2b3950d808,COMPANY::MASK,OWNS,83.4,,https://www.arpico.com/,0.95,MASKELIYA PLANTATIONS PLC,MASK,2024-03-31,major_shareholders,False
471ab75fc96bce4b54dd8601edb6f033,UNLISTED_COMPANY::2b3950d808,COMPANY::MASK,PARENT_OF,83.4,,https://www.arpico.com/,0.95,MASKELIYA PLANTATIONS PLC,MASK,2024-03-31,parent_company,False
0333637d18e186ef705a7852c87b0cbc,UNLISTED_COMPANY::aa769400ad,LISTED_COMPANY::e08846534f,OWNS,,,https://www.cse.lk/,0.9,UDAPUSSELLAWA PLANTATIONS PLC,UDPL,2024-03-31,major_shareholders,True
b80a51d20f7c006e45441fb88c5a6429,PERSON::f1f3bd9f9e,LISTED_COMPANY::e08846534f,PARENT_OF,,,https://www.cse.lk/,0.9,UDAPUSSELLAWA PLANTATIONS PLC,UDPL,2024-03-31,parent_company,True
fc3ae5ec46147529c0f92b9af80d020d,UNLISTED_COMPANY::2fdf7ef8b4,LISTED_COMPANY::a9ad6eb25e,OWNS,74.5,,https://talawakelleteas.com/,0.95,TALAWAKELLE TEA ESTATES PLC,TPL,2024-03-31,major_shareholders,False
73f15f1f53b065d165e6056083c13093,UNLISTED_COMPANY::2fdf7ef8b4,LISTED_COMPANY::a9ad6eb25e,PARENT_OF,74.5,,https://talawakelleteas.com/,0.95,TALAWAKELLE TEA ESTATES PLC,TPL,2024-03-31,parent_company,False
23f29dc99b90a35ac7c9c243dff9ba66,PERSON::421328865c,LISTED_COMPANY::96204b2144,OWNS,,,https://www.cse.lk/,0.85,LAKE HOUSE PRINTERS AND PUBLISHERS PLC,LPRT,2024-03-31,major_shareholders,True
3b20e6ef50ffa5969a7208cd72e706fa,COMPANY::MELS,COMPANY::MADU,OWNS,,,https://www.melstacorp.com/,0.9,MADULSIMA PLANTATIONS PLC,MADU,2024-03-31,major_shareholders,True
ec0b6174c648ed54b5b5f4b48a809beb,COMPANY::MELS,COMPANY::MADU,PARENT_OF,,,https://www.melstacorp.com/,0.9,MADULSIMA PLANTATIONS PLC,MADU,2024-03-31,parent_company,True
0629b75fd166238828c4fd95076b761c,UNLISTED_COMPANY::7136a49acc,COMPANY::WATA,OWNS,74.24,,https://www.sunshineholdings.lk/,0.95,WATAWALA PLANTATIONS PLC,WATA,2024-03-31,major_shareholders,False
efe43852f9a8520af2f7b04b7e0825b0,UNLISTED_COMPANY::7136a49acc,COMPANY::WATA,PARENT_OF,74.24,,https://www.sunshineholdings.lk/,0.95,WATAWALA PLANTATIONS PLC,WATA,2024-03-31,parent_company,False
1c01bceb48e62ab6e425ddd91c32bff0,UNLISTED_COMPANY::41df0b4003,COMPANY::NAMU,OWNS,66.8,,https://www.arpico.com/,0.95,NAMUNUKULA PLANTATIONS PLC,NAMU,2024-03-31,major_shareholders,False
2d591783857b79b2bc37880c6c1d35ee,UNLISTED_COMPANY::41df0b4003,COMPANY::NAMU,PARENT_OF,66.8,,https://www.arpico.com/,0.95,NAMUNUKULA PLANTATIONS PLC,NAMU,2024-03-31,parent_company,False
6b50bf1dceb99c119a51402c84f84740,UNLISTED_COMPANY::b8d87ef745,COMPANY::GEST,OWNS,,,https://www.gestetnersl.com/,0.9,GESTETNER OF CEYLON PLC,GEST,2024-03-31,major_shareholders,True
2bde2dc11f6321fab1a6ac9f84d2e687,PERSON::7cec3b34f5,COMPANY::GEST,PARENT_OF,,,https://www.gestetnersl.com/,0.9,GESTETNER OF CEYLON PLC,GEST,2024-03-31,parent_company,True
2b1fe3d71f8ae18db8647a4b8e537dc3,COMPANY::SCAP,LISTED_COMPANY::4a6f2e8055,OWNS,,,https://www.cse.lk/,0.9,ABANS FINANCE PLC,AFSL,2024-03-31,major_shareholders,True
8ad497dd49793e0e5fc460eecf053600,COMPANY::SCAP,LISTED_COMPANY::4a6f2e8055,PARENT_OF,,,https://www.cse.lk/,0.9,ABANS FINANCE PLC,AFSL,2024-03-31,parent_company,True
ffd319b70e61843a7f05566c786a57fc,UNLISTED_COMPANY::6bad576cb8,COMPANY::TJL,OWNS,32.88,,https://www.teejay.com/,0.98,TEEJAY LANKA PLC,TJL,2024-03-31,major_shareholders,False
0cd0d701a1631bf993fdcade61fbceea,UNLISTED_COMPANY::22f16ce0b3,COMPANY::TJL,OWNS,27.6,,https://www.teejay.com/,0.98,TEEJAY LANKA PLC,TJL,2024-03-31,major_shareholders,False
fb8a81a47bf5c9aaecdf08b138346d66,UNLISTED_COMPANY::5d6ae61340,LISTED_COMPANY::76c4ec25a6,OWNS,,,https://www.janashakthi.com/,0.85,JANASHAKTHI FINANCE PLC,BFN,2024-03-31,major_shareholders,True
7e3a42855bb4ac0e8e70908e4b2eeb75,UNLISTED_COMPANY::5d6ae61340,LISTED_COMPANY::76c4ec25a6,PARENT_OF,,,https://www.janashakthi.com/,0.85,JANASHAKTHI FINANCE PLC,BFN,2024-03-31,parent_company,True
1dcf244cdeafd8a3eb00a8ed3927643f,PERSON::f4d0a15f7f,COMPANY::SHL,OWNS,40.5,,https://www.softlogic.lk/,0.95,SOFTLOGIC HOLDINGS PLC,SHL,2024-03-31,major_shareholders,False
a6db96491a1a2b8dec4d1c46aa815431,COMPANY::SHL,COMPANY::SCAP,SUBSIDIARY_OF,,,https://www.softlogic.lk/,0.95,SOFTLOGIC HOLDINGS PLC,SHL,2024-03-31,subsidiaries,True
66e66dc8562e6634c297dc49d984943b,COMPANY::SHL,COMPANY::ASIR,SUBSIDIARY_OF,,,https://www.softlogic.lk/,0.95,SOFTLOGIC HOLDINGS PLC,SHL,2024-03-31,subsidiaries,True
45d86f0824aab3cb20d4f3c2a74a0b54,COMPANY::LOLC,LISTED_COMPANY::708e2a2d38,OWNS,,,https://www.lolc.com/,0.9,LOLC DEVELOPMENT FINANCE PLC,NIFL,2024-03-31,major_shareholders,True
e30e612ee7569b561ebab26c92feb696,COMPANY::LOLC,LISTED_COMPANY::708e2a2d38,PARENT_OF,,,https://www.lolc.com/,0.9,LOLC DEVELOPMENT FINANCE PLC,NIFL,2024-03-31,parent_company,True
349c304962f19d82016577b410b2b243,PERSON::25c526c8c8,COMPANY::VONE,OWNS,63.5,,https://www.vallibelone.com/,0.99,VALLIBEL ONE PLC,VONE,2024-03-31,major_shareholders,False
3fbb127b75dc41092331e328f354fc47,COMPANY::VONE,COMPANY::RCL,SUBSIDIARY_OF,55.96,,https://www.vallibelone.com/,0.99,VALLIBEL ONE PLC,VONE,2024-03-31,subsidiaries,False
2f8f49cca1dc0fffb0d97c3c701677e5,COMPANY::VONE,COMPANY::LFIN,SUBSIDIARY_OF,73.0,,https://www.vallibelone.com/,0.99,VALLIBEL ONE PLC,VONE,2024-03-31,subsidiaries,False
b35cd21435f84870a213cef54268bf69,COMPANY::VONE,COMPANY::SAMP,ASSOCIATE_OF,14.95,,https://www.vallibelone.com/,0.99,VALLIBEL ONE PLC,VONE,2024-03-31,associate_companies,False
8bcadc166a2e8d2db46fc15411254511,COMPANY::LOLC,COMPANY::LOFC,OWNS,,,https://www.lolcfinance.com/,0.95,LOLC FINANCE PLC,LOFC,2024-03-31,major_shareholders,True
ee8f93b5395632d5621cabbeb8efa437,COMPANY::LOLC,COMPANY::LOFC,PARENT_OF,,,https://www.lolcfinance.com/,0.95,LOLC FINANCE PLC,LOFC,2024-03-31,parent_company,True
56bcbd3ba9bbdfc5e93d82f90176d79e,GOVERNMENT::914dd36f9e,COMPANY::PLC,OWNS,75.0,,https://www.plc.lk/,0.98,PEOPLE'S LEASING & FINANCE PLC,PLC,2024-03-31,major_shareholders,False
2ad94e31b4b4d47d97953711ed7fd360,UNLISTED_COMPANY::fa37dc8f42,COMPANY::PLC,PARENT_OF,75.0,,https://www.plc.lk/,0.98,PEOPLE'S LEASING & FINANCE PLC,PLC,2024-03-31,parent_company,False
eb0379a4e914e044f40fcfc5abc58bd8,COMPANY::PLC,COMPANY::PINS,SUBSIDIARY_OF,,,https://www.plc.lk/,0.98,PEOPLE'S LEASING & FINANCE PLC,PLC,2024-03-31,subsidiaries,True
62af38e72c420117a06b670a54cf5530,COMPANY::SHL,COMPANY::SCAP,OWNS,,,https://softlogiccapital.lk/,0.95,SOFTLOGIC CAPITAL PLC,SCAP,2024-03-31,major_shareholders,True
63cf6af44c13a5610711f93c4b63a0b6,COMPANY::SHL,COMPANY::SCAP,PARENT_OF,,,https://softlogiccapital.lk/,0.95,SOFTLOGIC CAPITAL PLC,SCAP,2024-03-31,parent_company,True
9981bd5c1b2b6d385a04d302756bc9f3,COMPANY::SCAP,COMPANY::AAIC,SUBSIDIARY_OF,51.72,,https://softlogiccapital.lk/,0.95,SOFTLOGIC CAPITAL PLC,SCAP,2024-03-31,subsidiaries,False
d8003c2d4785f88e17b291d259308359,COMPANY::SCAP,COMPANY::CRL,SUBSIDIARY_OF,97.4,,https://softlogiccapital.lk/,0.95,SOFTLOGIC CAPITAL PLC,SCAP,2024-03-31,subsidiaries,False
9f0bce5ef9d9661a3820c54d08971a12,COMPANY::DFCC,LISTED_COMPANY::c244ec18c1,PARENT_OF,100.0,,https://www.dfcc.lk/,0.95,DFCC VARDHANA BANK PLC,DVBD,2015-10-01,parent_company,False
64fdb7515db1e99e39461570fce0260e,COMPANY::COCR,LISTED_COMPANY::32522f52e3,OWNS,,,https://www.cclk.lk/,0.9,TRADE FINANCE & INVESTMENTS PLC,TFIL,2024-03-31,major_shareholders,True
2379db57af3b15862d308d641f70b3bf,COMPANY::COCR,LISTED_COMPANY::32522f52e3,PARENT_OF,,,https://www.cclk.lk/,0.9,TRADE FINANCE & INVESTMENTS PLC,TFIL,2024-03-31,parent_company,True
b9cee783facefc60dd3479337a088a47,COMPANY::DIAL,COMPANY::CALF,OWNS,99.0,,https://www.dialog.lk/,0.98,DIALOG FINANCE PLC,CALF,2024-03-31,major_shareholders,False
bfd69cbc0749016496b3dfe520326d6b,COMPANY::DIAL,COMPANY::CALF,PARENT_OF,99.0,,https://www.dialog.lk/,0.98,DIALOG FINANCE PLC,CALF,2024-03-31,parent_company,False
e95621b75f5243c6a7240b917513da4c,COMPANY::REEF,COMPANY::CITW,OWNS,,,https://www.citrusleisure.com/,0.95,WASKADUWA BEACH RESORT PLC,CITW,2024-03-31,major_shareholders,True
4028cdd17e8cf7db1934c0d398ce867c,COMPANY::REEF,COMPANY::CITW,PARENT_OF,,,https://www.citrusleisure.com/,0.95,WASKADUWA BEACH RESORT PLC,CITW,2024-03-31,parent_company,True
35b263f9000ed976dd83c7d519ecdb65,COMPANY::REEF,LISTED_COMPANY::db40ca692f,OWNS,,,https://www.citrusleisure.com/,0.95,KALPITIYA BEACH RESORT PLC,CITK,2024-03-31,major_shareholders,True
16d1c27be0c6c84b9ca7c2779505aa06,COMPANY::REEF,LISTED_COMPANY::db40ca692f,PARENT_OF,,,https://www.citrusleisure.com/,0.95,KALPITIYA BEACH RESORT PLC,CITK,2024-03-31,parent_company,True
da3af60b5ebb1558bda4b925147bfb07,UNLISTED_COMPANY::0fade1e2c3,COMPANY::AAF,OWNS,72.9,,https://asiaassetfinance.lk/,0.98,ASIA ASSET FINANCE PLC,AAF,2024-03-31,major_shareholders,False
c859a859f10d140acc0015e1ff800d5e,UNLISTED_COMPANY::0fade1e2c3,COMPANY::AAF,PARENT_OF,72.9,,https://asiaassetfinance.lk/,0.98,ASIA ASSET FINANCE PLC,AAF,2024-03-31,parent_company,False
8aaad784ee06f0c4582a7bcf2556467f,COMPANY::BIL,COMPANY::AGST,OWNS,,,https://www.brownsinvestments.com/,0.9,AGSTAR PLC,AGST,2024-03-31,major_shareholders,True
e8da361ef02af93a8856abcc112e80aa,COMPANY::BIL,COMPANY::AGST,PARENT_OF,,,https://www.brownsinvestments.com/,0.9,AGSTAR PLC,AGST,2024-03-31,parent_company,True
7dbfd4b17d3b01fd82bf96a4d573a32d,PERSON::c02384b0f6,COMPANY::AEL,OWNS,25.0,,https://www.accessengplc.lk/,0.95,ACCESS ENGINEERING PLC,AEL,2024-03-31,major_shareholders,False
1beabe6f9ae4ea203499811f6b8f05f8,COMPANY::AEL,COMPANY::SMOT,SUBSIDIARY_OF,84.4,,https://www.accessengplc.lk/,0.95,ACCESS ENGINEERING PLC,AEL,2024-03-31,subsidiaries,False
0ca5c711db28cc0f797cd99cde0154c8,PERSON::19c776d69b,COMPANY::RFL,OWNS,,,https://www.rambodafalls.com/,0.85,RAMBODA FALLS PLC,RFL,2024-03-31,major_shareholders,True
bd7b19bb048053bfc41afed4bf43185c,UNLISTED_COMPANY::5d6ae61340,COMPANY::ORIN,OWNS,,,https://orient.lk/,0.9,ORIENT FINANCE PLC REMOVED,ORIN,2024-03-31,major_shareholders,True
1e92be3653748297cbc655032bacf7cd,UNLISTED_COMPANY::5d6ae61340,COMPANY::ORIN,PARENT_OF,,,https://orient.lk/,0.9,ORIENT FINANCE PLC REMOVED,ORIN,2024-03-31,parent_company,True
58b67b6778f049dec7ab9fc7eedb263b,COMPANY::LOFC,LISTED_COMPANY::ca202137e7,PARENT_OF,100.0,,https://www.lolcfinance.com/,0.95,COMMERCIAL LEASING & FINANCE PLC,CLC,2022-03-31,parent_company,False
31a07bf6dc706ec1bef7511a12bcdadb,UNLISTED_COMPANY::4a452fb459,COMPANY::SDB,OWNS,11.5,,https://www.sdb.lk/,0.95,SANASA DEVELOPMENT BANK PLC,SDB,2024-03-31,major_shareholders,False
b456ea380c4dee7aa0be16112c15e79a,UNLISTED_COMPANY::c01f1294f5,COMPANY::SDB,OWNS,9.9,,https://www.sdb.lk/,0.95,SANASA DEVELOPMENT BANK PLC,SDB,2024-03-31,major_shareholders,False
071353fde76b8e30efdf3e44f676e4b5,UNLISTED_COMPANY::08c4a7ff14,COMPANY::TAP,OWNS,50.1,,https://www.ambeongroup.com/,0.95,AMBEON CAPITAL PLC,TAP,2024-03-31,major_shareholders,False
ba1b2a8b4d0fb8951fff558d0f55d53b,UNLISTED_COMPANY::08c4a7ff14,COMPANY::TAP,PARENT_OF,50.1,,https://www.ambeongroup.com/,0.95,AMBEON CAPITAL PLC,TAP,2024-03-31,parent_company,False
f8f60e1e5a9cba26885d27be35373304,COMPANY::TAP,COMPANY::GREG,SUBSIDIARY_OF,81.3,,https://www.ambeongroup.com/,0.95,AMBEON CAPITAL PLC,TAP,2024-03-31,subsidiaries,False
fc08e81372cc4c7c4cf45f067a76f761,COMPANY::CFLD,COMPANY::BERU,OWNS,,,https://www.cflb.lk/,0.9,BERUWALA RESORTS PLC,BERU,2024-03-31,major_shareholders,True
b776b5d18db9d0ff282e1db1c36decb2,COMPANY::CFLD,COMPANY::BERU,PARENT_OF,,,https://www.cflb.lk/,0.9,BERUWALA RESORTS PLC,BERU,2024-03-31,parent_company,True
783f963c1de90f666b75d0d272701a6c,UNLISTED_COMPANY::702a036013,LISTED_COMPANY::6d5a8dd4fc,OWNS,,,https://www.asiasiyaka.com/,0.85,ASIA SIYAKA COMMODITIES PLC,ASIY,2024-03-31,major_shareholders,True
64edb994ddfe633ff176c29234574a62,PERSON::d2884a05a0,LISTED_COMPANY::6d5a8dd4fc,PARENT_OF,,,https://www.asiasiyaka.com/,0.85,ASIA SIYAKA COMMODITIES PLC,ASIY,2024-03-31,parent_company,True
47e500e7e32b0f75468ccf787d27257b,COMPANY::HNBF,LISTED_COMPANY::a040084a13,PARENT_OF,,,https://www.hnbfinance.lk/,0.95,PRIME FINANCE PLC,GSF,2022-03-31,parent_company,True
ebd53d5c6365d2c11cb8bf2e4156bc2c,COMPANY::REEF,COMPANY::CITH,OWNS,,,https://www.citrusleisure.com/,0.95,HIKKADUWA BEACH RESORT PLC,CITH,2024-03-31,major_shareholders,True
e82ca409f709e0f6c5204b53bd1d5111,COMPANY::REEF,COMPANY::CITH,PARENT_OF,,,https://www.citrusleisure.com/,0.95,HIKKADUWA BEACH RESORT PLC,CITH,2024-03-31,parent_company,True
ddc0e630e5d8d0fac89e652fea8358af,COMPANY::SPEN,COMPANY::ASPM,OWNS,,,https://www.aitkenspence.com/,0.95,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM,2024-03-31,major_shareholders,True
286026a83e81794c1f346ccb36a9a94f,COMPANY::SPEN,COMPANY::ASPM,PARENT_OF,,,https://www.aitkenspence.com/,0.95,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM,2024-03-31,parent_company,True
367318279b480ec5e2ecae0de7b88f4c,COMPANY::ASPM,LISTED_COMPANY::52042b7602,SUBSIDIARY_OF,60.5,,https://www.aitkenspence.com/,0.95,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM,2024-03-31,subsidiaries,False
